"","time","S","I","R","C","V6"
"60",150,0.351918667689795,0.0627036555366583,0.585377676773546,0.647981332310205,0.231049060186648
"611",151,0.346942911372541,0.0605594895276702,0.592497599099789,0.652957088627459,0.231049060186648
"62",152,0.342206742670112,0.0584230681732751,0.599370189156612,0.657693257329888,0.231049060186648
"63",153,0.337701334522934,0.0563018836052578,0.605996781871808,0.662198665477066,0.231049060186648
"64",154,0.333417805947263,0.054202660847996,0.612379533204741,0.666482194052737,0.231049060186648
"65",155,0.329347286637175,0.0521313805896095,0.618521332773215,0.670552713362825,0.231049060186648
"66",156,0.325480972179983,0.0500933083262655,0.624425719493751,0.674419027820017,0.231049060186648
"67",157,0.321810170686352,0.0480930284274122,0.630096800886236,0.678089829313648,0.231049060186648
"68",158,0.318326341644177,0.0461344818210127,0.63553917653481,0.681573658355823,0.231049060186648
"69",159,0.315021127791975,0.044221006152536,0.640757866055489,0.684878872208025,0.231049060186648
"70",160,0.311886380778444,0.042355377424087,0.645758241797468,0.688013619221555,0.231049060186648
"711",161,0.308914181334622,0.0405398522665667,0.650545966398811,0.690985818665378,0.231049060186648
"72",162,0.306096854637395,0.0387762101352336,0.655126935227372,0.693803145362605,0.231049060186648
"73",163,0.303426981491102,0.0370657948456169,0.659507223663281,0.696473018508898,0.231049060186648
"74",164,0.300897405900006,0.035409554981311,0.663693039118682,0.699002594099993,0.231049060186648
"75",165,0.298501239550365,0.033808082807325,0.667690677642309,0.701398760449634,0.231049060186648
"76",166,0.296231863668089,0.032261651412431,0.67150648491948,0.703668136331911,0.231049060186648
"77",167,0.2940829286675,0.0307702498817566,0.675146821450743,0.705817071332499,0.231049060186648
"78",168,0.292048351959213,0.0293336163673951,0.678618031673392,0.707851648040787,0.231049060186648
"79",169,0.290122314240985,0.0279512689808826,0.681926416778132,0.709777685759014,0.231049060186648
"80",170,0.288299254554883,0.0266225344779722,0.685078210967145,0.711600745445117,0.231049060186648
"811",171,0.286573864357121,0.0253465747441918,0.688079560898687,0.713326135642879,0.231049060186648
"82",172,0.284941080813685,0.0241224111201788,0.690936508066136,0.714958919186315,0.231049060186648
"83",173,0.283396079504932,0.0229489466297041,0.693654973865364,0.716503920495068,0.231049060186648
"84",174,0.281934266695808,0.0218249861915068,0.696240747112685,0.717965733304191,0.231049060186648
"85",175,0.280551271304795,0.0207492549094071,0.698699473785798,0.719348728695205,0.231049060186648
"86",176,0.279242936683957,0.0197204145443918,0.701036648771651,0.720657063316042,0.231049060186648
"87",177,0.27800531230437,0.0187370782781648,0.703257609417465,0.72189468769563,0.231049060186648
"88",178,0.276834645425334,0.0177978238806266,0.705367530694039,0.723065354574665,0.231049060186648
"89",179,0.275727372812109,0.0169012053944216,0.707371421793469,0.72417262718789,0.231049060186648
"90",180,0.274680112554994,0.0160457634485329,0.709274123996473,0.725219887445005,0.231049060186648
"911",181,0.273689656032414,0.0152300343103157,0.71108030965727,0.726210343967586,0.231049060186648
"92",182,0.272752960051886,0.0144525577816698,0.712794482166444,0.727147039948114,0.231049060186648
"93",183,0.271867139195318,0.0137118840405555,0.714420976764126,0.728032860804681,0.231049060186648
"94",184,0.271029458388726,0.0130065795239928,0.715963962087281,0.728870541611274,0.231049060186648
"95",185,0.270237325711102,0.0123352319432446,0.717427442345653,0.729662674288897,0.231049060186648
"96",186,0.269488285452685,0.0116964545162372,0.718815260031078,0.730411714547315,0.231049060186648
"97",187,0.268780011429072,0.0110888894965483,0.720131099074379,0.731119988570927,0.231049060186648
"98",188,0.268110300554523,0.0105112110725886,0.721378488372888,0.731789699445477,0.231049060186648
"99",189,0.267477066675174,0.00996212770501404,0.722560805619812,0.732422933324825,0.231049060186648
"100",190,0.266878334660805,0.00944038396497507,0.72368128137422,0.733021665339195,0.231049060186648
"1011",191,0.266312234752046,0.0089447619306034,0.72474300331735,0.733587765247953,0.231049060186648
"102",192,0.265776997158558,0.00847408219416926,0.725748920647272,0.734123002841441,0.231049060186648
"103",193,0.265270946902621,0.00802720452764912,0.72670184856973,0.734629053097379,0.231049060186648
"104",194,0.264792498901716,0.00760302825002883,0.727604472848254,0.735107501098283,0.231049060186648
"105",195,0.264340153283076,0.00720049233554113,0.728459354381382,0.735559846716923,0.231049060186648
"106",196,0.263912490922669,0.00681857529819642,0.729268933779134,0.735987509077331,0.231049060186648
"107",197,0.263508169200809,0.00645629488440836,0.730035535914782,0.73639183079919,0.231049060186648
"108",198,0.263125917966363,0.00611270760223368,0.730761374431404,0.736774082033637,0.231049060186648
"109",199,0.262764535701409,0.00578690811272729,0.731448556185864,0.737135464298591,0.231049060186648
"110",200,0.262422885878231,0.00547802850614818,0.73209908561562,0.737477114121768,0.231049060186648
"1111",201,0.262099893500529,0.00518523748322495,0.732714869016246,0.737800106499471,0.231049060186648
"112",202,0.261794541820852,0.00490773945938842,0.733297718719759,0.738105458179147,0.231049060186648
"113",203,0.261505869226424,0.00464477360778797,0.733849357165788,0.738394130773576,0.231049060186648
"114",204,0.26123296628566,0.00439561285501425,0.734371420859325,0.738667033714339,0.231049060186648
"115",205,0.260974972947935,0.00415956284173873,0.734865464210327,0.738925027052065,0.231049060186648
"116",206,0.26073107588933,0.00393596085893751,0.735332963251733,0.73916892411067,0.231049060186648
"117",207,0.260500505997382,0.00372417476897825,0.735775319233639,0.739399494002617,0.231049060186648
"118",208,0.26028253598805,0.00352360191960388,0.736193862092346,0.73961746401195,0.231049060186648
"119",209,0.260076478148396,0.00333366805773111,0.736589853793873,0.739823521851603,0.231049060186648
"120",210,0.259881682198748,0.00315382624898615,0.736964491552266,0.740018317801251,0.231049060186648
"1211",211,0.259697533268317,0.00298355580801227,0.737318910923671,0.740202466731682,0.231049060186648
"122",212,0.259523449978554,0.00282236124379494,0.737654188777651,0.740376550021445,0.231049060186648
"123",213,0.259358882628736,0.00266977122355069,0.737971346147713,0.740541117371263,0.231049060186648
"124",214,0.259203311478546,0.00252533755810706,0.738271350963347,0.740696688521454,0.231049060186648
"125",215,0.259056245122628,0.00238863421115517,0.738555120666216,0.740843754877371,0.231049060186648
"126",216,0.258917218952364,0.00225925633427632,0.73882352471336,0.740982781047636,0.231049060186648
"127",217,0.258785793700297,0.00213681932922316,0.739077386970479,0.741114206299702,0.231049060186648
"128",218,0.258661554062901,0.00202095793856787,0.739317487998531,0.741238445937099,0.231049060186648
"129",219,0.258544107397554,0.00191132536550948,0.739544567236936,0.741355892602446,0.231049060186648
"130",220,0.258433082489824,0.00180759242335442,0.739759325086821,0.741466917510175,0.231049060186648
"1311",221,0.258328128387324,0.00170944671494434,0.739962424897731,0.741571871612675,0.231049060186648
"132",222,0.258228913296621,0.00161659184209909,0.74015449486128,0.741671086703379,0.231049060186648
"133",223,0.258135123539834,0.00152874664496618,0.7403361298152,0.741764876460166,0.231049060186648
"134",224,0.258046462567746,0.00144564447101875,0.740507892961235,0.741853537432253,0.231049060186648
"135",225,0.257962650026403,0.00136703247331766,0.740670317500279,0.741937349973597,0.231049060186648
"136",226,0.257883420874336,0.00129267093754845,0.740823908188116,0.742016579125664,0.231049060186648
"137",227,0.2578085245477,0.00122233263725654,0.740969142815043,0.742091475452299,0.231049060186648
"138",228,0.257737724170748,0.00115580221663382,0.741106473612618,0.742162275829251,0.231049060186648
"139",229,0.257670795809198,0.0010928756001528,0.741236328590649,0.742229204190801,0.231049060186648
"140",230,0.257607527764194,0.00103335942830035,0.741359112807505,0.742292472235805,0.231049060186648
"1411",231,0.25754771990466,0.000977070518629876,0.741475209576709,0.742352280095339,0.231049060186648
"142",232,0.257491183035984,0.000923835351326296,0.74158498161269,0.742408816964016,0.231049060186648
"143",233,0.257437738303055,0.000873489578462703,0.741688772118481,0.742462261696944,0.231049060186648
"144",234,0.257387216625819,0.000825877556118294,0.741786905818063,0.742512783374181,0.231049060186648
"145",235,0.257339458165556,0.000780851898524431,0.741879689935919,0.742560541834443,0.231049060186648
"146",236,0.257294311820258,0.00073827305340778,0.741967415126334,0.742605688179741,0.231049060186648
"147",237,0.25725163474749,0.000698008897706048,0.742050356354804,0.742648365252509,0.231049060186648
"148",238,0.257211291913269,0.000659934352841964,0.742128773733888,0.74268870808673,0.231049060186648
"149",239,0.257173155665536,0.000623931018751614,0.742202913315712,0.742726844334463,0.231049060186648
"150",240,0.257137105329176,0.000589886824374174,0.74227300784645,0.742762894670824,0.231049060186648
"1511",241,0.257103026824211,0.000557695696479816,0.742339277479309,0.742796973175788,0.231049060186648
"152",242,0.257070812316365,0.000527257254811146,0.742401930428823,0.742829187683634,0.231049060186648
"153",243,0.257040359864426,0.000498476503219668,0.742461163632354,0.742859640135573,0.231049060186648
"154",244,0.257011573099369,0.000471263547246751,0.742517163353384,0.74288842690063,0.231049060186648
"155",245,0.256984360921432,0.000445533326341663,0.742570105752226,0.742915639078567,0.231049060186648
"156",246,0.256958637212192,0.00042120535833699,0.742620157429471,0.742941362787808,0.231049060186648
"157",247,0.256934320562305,0.000398203496924907,0.74266747594077,0.742965679437694,0.231049060186648
"158",248,0.25691133401412,0.000376455701560843,0.742712210284319,0.742988665985879,0.231049060186648
"159",249,0.256889604818339,0.000355893819200563,0.74275450136246,0.74301039518166,0.231049060186648
"160",250,0.256869064203974,0.000336453377305954,0.742794482418719,0.743030935796025,0.231049060186648
"1611",251,0.256849647160868,0.000318073387573545,0.742832279451558,0.743050352839132,0.231049060186648
"162",252,0.256831292234091,0.000300696159862698,0.742868011606046,0.743068707765908,0.231049060186648
"163",253,0.256813941329582,0.000284267125822377,0.742901791544595,0.743086058670417,0.231049060186648
"164",254,0.256797539530392,0.000268734671736768,0.74293372579787,0.743102460469607,0.231049060186648
"165",255,0.256782034922985,0.000254049980130924,0.742963915096884,0.743117965077014,0.231049060186648
"166",256,0.256767378433017,0.000240166879697898,0.742992454687285,0.743132621566982,0.231049060186648
"167",257,0.256753523670099,0.000227041703128513,0.743019434626773,0.743146476329901,0.231049060186648
"168",258,0.256740426781037,0.000214633152443992,0.743044940066519,0.743159573218963,0.231049060186648
"169",259,0.2567280463111,0.000202902171450101,0.74306905151745,0.743171953688899,0.231049060186648
"170",260,0.256716343072864,0.000191811824949237,0.743091845102187,0.743183656927136,0.231049060186648
"1711",261,0.256705280022229,0.000181327184364024,0.743113392793407,0.743194719977771,0.231049060186648
"172",262,0.256694822141211,0.000171415219442498,0.743133762639346,0.743205177858788,0.231049060186648
"173",263,0.256684936327147,0.000162044695730756,0.743153018977122,0.743215063672853,0.231049060186648
"174",264,0.256675591287667,0.000153186077253379,0.74317122263508,0.743224408712333,0.231049060186648
"175",265,0.256666757477537,0.000144811468319991,0.743188431054143,0.743233242522463,0.231049060186648
"176",266,0.25665840692256,0.000136894449058837,0.743204698628381,0.74324159307744,0.231049060186648
"177",267,0.256650513162568,0.000129410022707851,0.743220076814723,0.743249486837431,0.231049060186648
"178",268,0.256643051207618,0.000122334575134194,0.743234614217247,0.743256948792381,0.231049060186648
"179",269,0.256635997437844,0.00011564578132812,0.743248356780828,0.743264002562156,0.231049060186648
"180",270,0.256629329525179,0.000109322532344399,0.743261347942477,0.743270670474821,0.231049060186648
"1811",271,0.256623026362868,0.00010334486946922,0.743273628767662,0.743276973637131,0.231049060186648
"182",272,0.256617067998667,9.76939217722677e-05,0.743285238079561,0.743282932001333,0.231049060186648
"183",273,0.256611435571689,9.23518470277324e-05,0.743296212581283,0.743288564428311,0.231049060186648
"184",274,0.256606111252721,8.73017758237578e-05,0.743306586971455,0.743293888747279,0.231049060186648
"185",275,0.256601078187794,8.25277586884571e-05,0.743316394053517,0.743298921812206,0.231049060186648
"186",276,0.256596320444841,7.80147160719213e-05,0.743325664839087,0.743303679555159,0.231049060186648
"187",277,0.256591822963275,7.37483910318552e-05,0.743334428645693,0.743308177036724,0.231049060186648
"188",278,0.256587571506323,6.97153044784001e-05,0.743342713189198,0.743312428493677,0.231049060186648
"189",279,0.256583552615964,6.59027128412364e-05,0.743350544671195,0.743316447384036,0.231049060186648
"190",280,0.256579753570334,6.22985680292219e-05,0.743357947861636,0.743320246429665,0.231049060186648
"1911",281,0.256576162343465,5.88914795596237e-05,0.743364946176975,0.743323837656535,0.231049060186648
"192",282,0.256572767567213,5.56706787404664e-05,0.743371561754046,0.743327232432786,0.231049060186648
"193",283,0.256569558495285,5.26259847956554e-05,0.743377815519919,0.743330441504714,0.231049060186648
"194",284,0.256566524969218,4.97477728283619e-05,0.743383727257953,0.743333475030782,0.231049060186648
"195",285,0.25656365738623,4.70269435236843e-05,0.743389315670246,0.74333634261377,0.231049060186648
"196",286,0.256560946668822,4.44548944968497e-05,0.74339459843668,0.743339053331177,0.231049060186648
"197",287,0.256558384236049,4.20234931981971e-05,0.743399592270752,0.74334161576395,0.231049060186648
"198",288,0.256555961976356,3.97250512909047e-05,0.743404312972353,0.743344038023644,0.231049060186648
"199",289,0.256553672221901,3.7552300421902e-05,0.743408775477677,0.743346327778099,0.231049060186648
"200",290,0.25655150772429,3.54983693106531e-05,0.743412993906399,0.74334849227571,0.231049060186648
"2011",291,0.256549461631627,3.35567620845208e-05,0.743416981606288,0.743350538368373,0.231049060186648
"202",292,0.256547527466829,3.17213377932367e-05,0.743420751195377,0.74335247253317,0.231049060186648
"203",293,0.256545699107123,2.99862910386174e-05,0.743424314601838,0.743354300892876,0.231049060186648
"204",294,0.256543970764664,2.83461336590913e-05,0.743427683101676,0.743356029235335,0.231049060186648
"205",295,0.256542336968216,2.67956774118456e-05,0.743430867354372,0.743357663031784,0.231049060186648
"206",296,0.256540792533077,2.53300055044291e-05,0.743433877461418,0.743359207466922,0.231049060186648
"207",297,0.256539332285041,2.39442108366084e-05,0.743436723504122,0.743360667714958,0.231049060186648
"208",298,0.25653795186697,2.26341609991113e-05,0.74343941397203,0.743362048133029,0.231049060186648
"209",299,0.256536646983528,2.13957820128907e-05,0.743441957234459,0.743363353016471,0.231049060186648
"2101",300,0.256535413500292,2.02251523602803e-05,0.743444361347347,0.743364586499707,0.231049060186648
