 Iv,Is,Ig
0.0001,0.0001,0.0001
0.000108463,0.000108463,0.000108474
0.000117643,0.000117643,0.000117666
0.000127601,0.000127601,0.000127635
0.000138401,0.000138401,0.000138448
0.000150116,0.000150116,0.000150176
0.000162823,0.000162823,0.000162896
0.000176604,0.000176604,0.000176692
0.000191552,0.000191552,0.000191655
0.000207764,0.000207764,0.000207884
0.000225346,0.000225346,0.000225484
0.000244416,0.000244416,0.000244572
0.000265097,0.000265097,0.000265272
0.000287526,0.000287526,0.000287722
0.000311849,0.000311849,0.000312069
0.000338227,0.000338227,0.00033847
0.000366832,0.000366832,0.000367101
0.00039785,0.00039785,0.000398148
0.000431486,0.000431486,0.000431813
0.000467957,0.000467957,0.000468317
0.000507503,0.000507503,0.000507897
0.00055038,0.00055038,0.000550812
0.000596868,0.000596868,0.00059734
0.000647267,0.000647267,0.000647784
0.000701905,0.000701905,0.000702469
0.000761136,0.000761136,0.00076175
0.00082534,0.00082534,0.000826009
0.000894932,0.000894932,0.000895661
0.000970359,0.000970359,0.000971152
0.0010521,0.0010521,0.00105297
0.00114069,0.00114069,0.00114163
0.00123668,0.00123668,0.0012377
0.00134068,0.00134068,0.00134179
0.00145336,0.00145336,0.00145456
0.00157542,0.00157542,0.00157673
0.00170763,0.00170763,0.00170904
0.00185081,0.00185081,0.00185234
0.00200585,0.00200585,0.00200752
0.00217371,0.00217371,0.00217552
0.00235543,0.00235543,0.00235739
0.00255211,0.00255211,0.00255423
0.00276494,0.00276494,0.00276724
0.0029952,0.0029952,0.00299769
0.00324426,0.00324426,0.00324697
0.00351361,0.00351361,0.00351653
0.0038048,0.0038048,0.00380797
0.00411953,0.00411953,0.00412296
0.00445959,0.00445959,0.0044633
0.0048269,0.0048269,0.00483092
0.00522351,0.00522351,0.00522785
0.00565158,0.00565158,0.00565627
0.00611342,0.00611342,0.0061185
0.00661147,0.00661147,0.00661695
0.00714831,0.00714831,0.00715423
0.00772665,0.00772665,0.00773304
0.00834934,0.00834934,0.00835624
0.00901938,0.00901938,0.00902681
0.00973988,0.00973988,0.0097479
0.0105141,0.0105141,0.0105227
0.0113454,0.0113454,0.0113547
0.0122372,0.0122372,0.0122472
0.0131931,0.0131931,0.0132038
0.0142167,0.0142167,0.0142282
0.0153116,0.0153116,0.015324
0.0164815,0.0164815,0.0164948
0.01773,0.01773,0.0177443
0.0190607,0.0190607,0.019076
0.0204769,0.0204769,0.0204933
0.021982,0.021982,0.0219996
0.0235789,0.0235789,0.0235976
0.0252702,0.0252702,0.0252902
0.0270583,0.0270583,0.0270796
0.0266901,0.0268012,0.0269276
0.0259122,0.0261395,0.0263803
0.0251635,0.0254909,0.025835
0.0244421,0.0248555,0.0252923
0.0237464,0.0242331,0.0247531
0.0230748,0.0236238,0.0242177
0.0224261,0.0230273,0.0236869
0.0217988,0.0224436,0.0231611
0.0211919,0.0218726,0.0226407
0.0206042,0.0213141,0.0221262
0.0200349,0.0207679,0.0216179
0.0194831,0.020234,0.0211162
0.0189479,0.019712,0.0206213
0.0184285,0.0192019,0.0201336
0.0179244,0.0187034,0.0196531
0.0174349,0.0182165,0.0191802
0.0169593,0.0177408,0.018715
0.0164973,0.0172762,0.0182577
0.0160481,0.0168225,0.0178082
0.0156114,0.0163796,0.0173669
0.0151868,0.0159472,0.0169336
0.0147737,0.0155251,0.0165086
0.0143719,0.0151132,0.0160917
0.013981,0.0147113,0.0156831
0.0136006,0.0143191,0.0152827
0.0132304,0.0139365,0.0148905
0.0128702,0.0135634,0.0145065
0.0125195,0.0131994,0.0141306
0.0121782,0.0128445,0.0137629
0.0118459,0.0124984,0.0134033
0.0115225,0.012161,0.0130516
0.0112077,0.011832,0.0127078
0.0109012,0.0115114,0.0123719
0.0106028,0.011199,0.0120437
0.0103123,0.0108944,0.0117231
0.0100296,0.0105977,0.0114102
0.00975435,0.0103086,0.0111046
0.00948642,0.010027,0.0108064
0.00922561,0.00975264,0.0105154
0.00897174,0.00948542,0.0102315
0.00872464,0.00922517,0.00995466
0.00848414,0.00897173,0.00968464
0.00824803,0.00872643,0.00942793
0.00801486,0.00849064,0.0091901
0.00778549,0.00826421,0.00896991
0.00756062,0.00804703,0.0087662
0.00734082,0.00783897,0.00857795
0.00712657,0.00763987,0.00840422
0.00691824,0.0074496,0.00824417
0.00671612,0.00726803,0.00809704
0.00652045,0.007095,0.00796216
0.00633136,0.00693037,0.0078389
0.00614899,0.006774,0.00772671
0.00597337,0.00662574,0.00762511
0.00580454,0.00648544,0.00753366
0.0056425,0.00635297,0.00745197
0.00548719,0.00622819,0.00737969
0.00533857,0.00611096,0.00731652
0.00519656,0.00600117,0.00726221
0.00506106,0.00589867,0.00721654
0.00493196,0.00580337,0.00717932
0.00480917,0.00571514,0.0071504
0.00469254,0.00563389,0.00712966
0.00458197,0.00555953,0.00711701
0.00447731,0.00549197,0.00711241
0.00437845,0.00543115,0.00711581
0.00428524,0.00537698,0.00712724
0.00419757,0.00532944,0.0071467
0.0041153,0.00528847,0.00717428
0.00403832,0.00525404,0.00721005
0.00396651,0.00522616,0.00725413
0.00389975,0.0052048,0.00730667
0.00383793,0.00519,0.00736784
0.00378096,0.00518177,0.00743785
0.00372874,0.00518017,0.00751694
0.00368117,0.00518525,0.00760537
0.00363818,0.00519711,0.00770344
0.0035997,0.00521582,0.0078115
0.00356566,0.00524153,0.00792991
0.003536,0.00527435,0.00805908
0.00351068,0.00531446,0.00819946
0.00348965,0.00536203,0.00835155
0.00347288,0.00541728,0.00851586
0.00346035,0.00548043,0.00869299
0.00345204,0.00555174,0.00888356
0.00344796,0.00563151,0.00908825
0.00344812,0.00572004,0.00930779
0.00345252,0.00581768,0.00954297
0.00346119,0.00592482,0.00979465
0.00347418,0.00604187,0.0100637
0.00349152,0.00616928,0.0103512
0.00351328,0.00630755,0.0106581
0.00353953,0.00645721,0.0109857
0.00357035,0.00661883,0.011335
0.00360583,0.00679305,0.0117073
0.00364607,0.00698052,0.0121042
0.0036912,0.00718198,0.012527
0.00374133,0.00739819,0.0129773
0.00379661,0.00763001,0.0134569
0.00385719,0.00787831,0.0139674
0.00392324,0.00814405,0.0145108
0.00399493,0.00842826,0.015089
0.00407245,0.00873202,0.0157043
0.004156,0.00905649,0.0163589
0.00424579,0.00940289,0.017055
0.00434205,0.00977252,0.0177952
0.00444502,0.0101668,0.0185821
0.00455493,0.0105871,0.0194184
0.00467204,0.011035,0.0203069
0.00479662,0.0115121,0.0212506
0.00492892,0.01202,0.0222524
0.00506922,0.0125606,0.0233154
0.0052178,0.0131355,0.0244429
0.00537493,0.0137467,0.0256379
0.00554087,0.014396,0.0269037
0.00571589,0.0150855,0.0282434
0.00590025,0.0158169,0.0296601
0.00609417,0.0165924,0.0311568
0.00629787,0.0174138,0.0327363
0.00651155,0.018283,0.0344013
0.00673533,0.0192019,0.0361538
0.00696935,0.0201722,0.037996
0.00721365,0.0211953,0.039929
0.00746824,0.0222728,0.0419539
0.00773305,0.0234057,0.0440707
0.00800793,0.0245948,0.0462788
0.00829964,0.0258305,0.0485488
0.00861393,0.0271001,0.0508462
0.00894906,0.0283994,0.0531616
0.00930321,0.0297236,0.0554845
0.00967449,0.0310676,0.057804
0.0100609,0.0324257,0.0601081
0.0104605,0.0337918,0.0623845
0.0108711,0.0351594,0.0646202
0.0112903,0.0365217,0.0668022
0.0117161,0.0378716,0.0689171
0.0121458,0.0392019,0.0709517
0.0125772,0.040505,0.0728932
0.0130077,0.0417736,0.0747289
0.0134348,0.0430003,0.0764471
0.013856,0.0441777,0.0780366
0.0142687,0.0452991,0.0794873
0.0146705,0.0463576,0.0807905
0.0150591,0.0473471,0.0819384
0.015432,0.0482619,0.0829247
0.0157872,0.0490968,0.0837446
0.0161224,0.0498475,0.0843948
0.016436,0.0505101,0.0848734
0.016726,0.0510817,0.0851803
0.016991,0.0515599,0.0853164
0.0172297,0.0519432,0.0852844
0.0174409,0.0522309,0.0850881
0.0176238,0.0524231,0.0847326
0.0177777,0.0525203,0.0842241
0.0179021,0.0525242,0.0835696
0.0179969,0.0524367,0.082777
0.018062,0.0522604,0.081855
0.0180976,0.0519986,0.0808126
0.0181042,0.0516548,0.0796593
0.0180823,0.0512331,0.0784048
0.0180326,0.0507378,0.077059
0.0179561,0.0501736,0.0756317
0.0178538,0.0495454,0.0741327
0.0177267,0.0488579,0.0725717
0.0175762,0.0481164,0.0709578
0.0174036,0.0473258,0.0693001
0.0172102,0.0464912,0.0676071
0.0169974,0.0456177,0.065887
0.0167668,0.0447101,0.0641474
0.0165197,0.0437732,0.0623956
0.0162578,0.0428116,0.0606382
0.0159823,0.0418296,0.0588812
0.0156949,0.0408314,0.0571304
0.0153969,0.0398212,0.0553908
0.0150897,0.0388025,0.0536671
0.0147747,0.0377788,0.0519633
0.0144531,0.0367536,0.0502832
0.0141262,0.0357297,0.04863
0.0137951,0.0347099,0.0470063
0.0134611,0.0336968,0.0454148
0.013125,0.0326927,0.0438573
0.012788,0.0316996,0.0423356
0.0124509,0.0307194,0.040851
0.0121146,0.0297538,0.0394047
0.0117799,0.0288043,0.0379973
0.0114474,0.027872,0.0366296
0.011118,0.026958,0.0353019
0.0107921,0.0260634,0.0340142
0.0104703,0.0251888,0.0327666
0.010153,0.024335,0.031559
0.00984081,0.0235023,0.0303909
0.00953398,0.0226912,0.029262
0.00923286,0.0219019,0.0281718
0.00893774,0.0211347,0.0271195
0.00864886,0.0203895,0.0261045
0.00836642,0.0196663,0.025126
0.00809057,0.0189652,0.0241833
0.00782145,0.0182858,0.0232753
0.00755915,0.0176281,0.0224013
0.00730373,0.0169917,0.0215603
0.00705523,0.0163764,0.0207514
0.00681367,0.0157818,0.0199735
0.00657903,0.0152075,0.0192258
0.00635128,0.0146531,0.0185073
0.00613038,0.0141181,0.0178169
0.00591626,0.0136022,0.0171539
0.00570885,0.0131049,0.0165171
0.00550805,0.0126256,0.0159057
0.00531375,0.0121639,0.0153188
0.00512585,0.0117193,0.0147554
0.00494423,0.0112913,0.0142148
0.00476876,0.0108794,0.0136959
0.00459929,0.010483,0.0131981
0.0044357,0.0101018,0.0127204
0.00427784,0.00973515,0.0122621
0.00412557,0.00938262,0.0118225
0.00397873,0.00904374,0.0114007
0.00383719,0.00871801,0.010996
0.00370078,0.00840498,0.0106079
0.00356936,0.0081042,0.0102355
0.00344277,0.00781522,0.00987822
0.00332088,0.0075376,0.00953549
0.00320352,0.00727093,0.00920667
0.00309057,0.0070148,0.00889119
0.00298186,0.00676879,0.00858849
0.00287726,0.00653253,0.00829803
0.00277663,0.00630565,0.00801929
0.00267983,0.00608776,0.0077518
0.00258673,0.00587853,0.00749507
0.00249719,0.00567761,0.00724864
0.0024111,0.00548466,0.00701209
0.00232832,0.00529938,0.00678499
0.00224874,0.00512146,0.00656694
0.00217223,0.00495059,0.00635756
0.00209868,0.0047865,0.00615649
0.00202798,0.00462891,0.00596337
0.00196002,0.00447754,0.00577786
0.0018947,0.00433216,0.00559964
0.00183191,0.00419252,0.00542841
0.00177156,0.00405837,0.00526386
0.00171356,0.0039295,0.00510572
0.0016578,0.00380569,0.00495372
0.00160421,0.00368672,0.0048076
0.0015527,0.00357241,0.00466711
0.00150319,0.00346255,0.00453202
0.00145559,0.00335696,0.0044021
0.00140983,0.00325548,0.00427713
0.00136584,0.00315792,0.00415692
0.00132355,0.00306413,0.00404125
0.00128289,0.00297394,0.00392995
0.00124379,0.00288723,0.00382283
0.0012062,0.00280383,0.00371973
0.00117004,0.00272361,0.00362047
0.00113527,0.00264645,0.0035249
0.00110183,0.00257222,0.00343287
0.00106966,0.00250079,0.00334424
0.00103871,0.00243206,0.00325887
0.00100894,0.00236591,0.00317662
0.00098029,0.00230224,0.00309737
0.000952724,0.00224095,0.00302101
0.000926196,0.00218194,0.00294741
0.000900665,0.00212512,0.00287647
0.000876089,0.0020704,0.00280809
0.000852431,0.00201769,0.00274215
0.000829655,0.00196693,0.00267858
0.000807724,0.00191802,0.00261726
0.000786606,0.0018709,0.00255812
0.000766268,0.0018255,0.00250108
0.000746679,0.00178174,0.00244604
0.000727809,0.00173956,0.00239295
0.00070963,0.0016989,0.00234171
0.000692116,0.00165971,0.00229227
0.000675239,0.00162192,0.00224455
0.000658974,0.00158548,0.00219849
0.000643299,0.00155033,0.00215402
0.00062819,0.00151644,0.0021111
0.000613624,0.00148375,0.00206966
0.000599582,0.00145221,0.00202964
0.000586043,0.00142178,0.00199101
0.000572987,0.00139242,0.00195369
0.000560397,0.0013641,0.00191766
0.000548254,0.00133676,0.00188287
0.000536542,0.00131038,0.00184926
0.000525244,0.00128492,0.0018168
0.000514346,0.00126035,0.00178545
0.000503831,0.00123663,0.00175517
0.000493686,0.00121373,0.00172592
0.000483897,0.00119163,0.00169767
0.000474451,0.00117029,0.00167039
0.000465336,0.00114969,0.00164404
0.00045654,0.00112981,0.00161858
0.00044805,0.00111061,0.001594
0.000439857,0.00109208,0.00157027
0.000431949,0.00107418,0.00154735
0.000424316,0.00105691,0.00152522
0.00041695,0.00104024,0.00150385
0.00040984,0.00102414,0.00148322
0.000402977,0.00100861,0.00146332
0.000396354,0.000993615,0.00144411
0.000389962,0.000979144,0.00142557
0.000383793,0.00096518,0.00140769
0.00037784,0.000951707,0.00139044
0.000372095,0.000938709,0.00137381
0.000366552,0.000926171,0.00135777
0.000361204,0.000914078,0.00134232
0.000356045,0.000902419,0.00132744
0.000351069,0.000891178,0.0013131
0.00034627,0.000880345,0.0012993
0.000341642,0.000869906,0.00128602
0.00033718,0.000859851,0.00127324
0.00033288,0.000850169,0.00126096
0.000328735,0.000840848,0.00124916
0.000324742,0.00083188,0.00123783
0.000320896,0.000823253,0.00122696
0.000317193,0.00081496,0.00121653
0.000313629,0.000806992,0.00120653
0.0003102,0.000799339,0.00119697
0.000306901,0.000791994,0.00118782
0.00030373,0.000784949,0.00117907
0.000300683,0.000778197,0.00117073
0.000297757,0.00077173,0.00116277
0.000294948,0.000765543,0.0011552
0.000292254,0.000759628,0.001148
0.000289671,0.000753981,0.00114117
0.000287198,0.000748593,0.0011347
0.000284831,0.000743461,0.00112858
0.000282568,0.000738579,0.00112281
0.000280406,0.000733942,0.00111739
0.000278343,0.000729545,0.0011123
0.000276378,0.000725384,0.00110754
0.000274508,0.000721454,0.00110311
0.00027273,0.000717752,0.001099
0.000271044,0.000714273,0.00109521
0.000269448,0.000711014,0.00109173
0.000267939,0.000707971,0.00108857
0.000266516,0.000705141,0.00108571
0.000265178,0.000702522,0.00108315
0.000263923,0.00070011,0.0010809
0.00026275,0.000697903,0.00107894
0.000261658,0.000695899,0.00107728
0.000260645,0.000694094,0.00107591
0.00025971,0.000692487,0.00107484
0.000258853,0.000691077,0.00107405
0.000258073,0.000689861,0.00107355
0.000257367,0.000688837,0.00107334
0.000256737,0.000688005,0.00107342
0.00025618,0.000687362,0.00107378
0.000255697,0.000686909,0.00107443
0.000255286,0.000686644,0.00107536
0.000254947,0.000686565,0.00107658
0.000254679,0.000686674,0.00107808
0.000254483,0.000686968,0.00107986
0.000254357,0.000687448,0.00108193
0.000254301,0.000688113,0.00108429
0.000254316,0.000688964,0.00108694
0.0002544,0.00069,0.00108987
0.000254554,0.000691221,0.00109309
0.000254777,0.000692629,0.0010966
0.00025507,0.000694223,0.00110041
0.000255433,0.000696005,0.00110451
0.000255865,0.000697974,0.00110891
0.000256366,0.000700132,0.00111361
0.000256938,0.00070248,0.00111861
0.000257579,0.000705019,0.00112392
0.000258291,0.000707751,0.00112953
0.000259073,0.000710676,0.00113546
0.000259926,0.000713798,0.0011417
0.000260851,0.000717116,0.00114826
0.000261847,0.000720635,0.00115514
0.000262916,0.000724354,0.00116235
0.000264059,0.000728277,0.0011699
0.000265274,0.000732407,0.00117778
0.000266565,0.000736744,0.001186
0.00026793,0.000741294,0.00119457
0.000269371,0.000746057,0.00120349
0.00027089,0.000751037,0.00121277
0.000272486,0.000756238,0.00122241
0.00027416,0.000761663,0.00123243
0.000275915,0.000767314,0.00124282
0.000277751,0.000773197,0.0012536
0.000279668,0.000779314,0.00126477
0.000281669,0.00078567,0.00127633
0.000283755,0.000792268,0.00128831
0.000285926,0.000799114,0.0013007
0.000288185,0.000806212,0.00131351
0.000290533,0.000813567,0.00132675
0.000292972,0.000821183,0.00134043
0.000295502,0.000829066,0.00135457
0.000298126,0.000837222,0.00136916
0.000300846,0.000845655,0.00138423
0.000303663,0.000854371,0.00139977
0.00030658,0.000863377,0.00141581
0.000309598,0.000872679,0.00143235
0.000312719,0.000882283,0.0014494
0.000315946,0.000892196,0.00146698
0.00031928,0.000902425,0.0014851
0.000322725,0.000912977,0.00150377
0.000326282,0.00092386,0.001523
0.000329954,0.000935081,0.00154282
0.000333743,0.000946648,0.00156322
0.000337653,0.00095857,0.00158423
0.000341686,0.000970855,0.00160587
0.000345844,0.000983512,0.00162814
0.000350132,0.000996549,0.00165107
0.000354551,0.00100998,0.00167467
0.000359106,0.00102381,0.00169896
0.000363799,0.00103804,0.00172395
0.000368633,0.0010527,0.00174967
0.000373613,0.00106779,0.00177613
0.000378742,0.00108333,0.00180335
0.000384023,0.00109931,0.00183136
0.000389461,0.00111576,0.00186017
0.000395059,0.00113269,0.0018898
0.000400821,0.00115011,0.00192029
0.000406753,0.00116804,0.00195164
0.000412858,0.00118648,0.00198388
0.00041914,0.00120545,0.00201704
0.000425605,0.00122496,0.00205114
0.000432257,0.00124503,0.00208621
0.000439101,0.00126568,0.00212228
0.000446143,0.00128692,0.00215936
0.000453387,0.00130876,0.00219749
0.000460839,0.00133122,0.0022367
0.000468504,0.00135433,0.00227702
0.000476389,0.00137809,0.00231847
0.000484499,0.00140252,0.00236109
0.00049284,0.00142764,0.00240491
0.000501419,0.00145348,0.00244997
0.000510242,0.00148005,0.00249629
0.000519316,0.00150737,0.00254391
0.000528647,0.00153546,0.00259288
0.000538243,0.00156435,0.00264321
0.000548111,0.00159405,0.00269496
0.000558258,0.00162458,0.00274816
0.000568693,0.00165598,0.00280285
0.000579422,0.00168826,0.00285907
0.000590454,0.00172145,0.00291686
0.000601798,0.00175557,0.00297627
0.000613461,0.00179065,0.00303734
0.000625453,0.00182672,0.00310011
0.000637783,0.00186379,0.00316463
0.00065046,0.00190191,0.00323095
0.000663492,0.00194109,0.00329912
0.000676891,0.00198137,0.00336918
0.000690666,0.00202277,0.00344119
0.000704827,0.00206533,0.0035152
0.000719384,0.00210908,0.00359125
0.000734349,0.00215405,0.00366941
0.000749732,0.00220026,0.00374972
0.000765544,0.00224776,0.00383225
0.000781798,0.00229658,0.00391705
0.000798504,0.00234675,0.00400418
0.000815674,0.00239831,0.0040937
0.000833321,0.00245129,0.00418566
0.000851458,0.00250572,0.00428013
0.000870096,0.00256166,0.00437717
0.000889249,0.00261913,0.00447685
0.00090893,0.00267817,0.00457922
0.000929153,0.00273882,0.00468435
0.000949931,0.00280113,0.00479231
0.000971277,0.00286512,0.00490315
0.000993207,0.00293085,0.00501696
0.00101573,0.00299835,0.00513379
0.00103887,0.00306766,0.00525371
0.00106264,0.00313883,0.00537679
0.00108705,0.0032119,0.0055031
0.00111211,0.00328691,0.0056327
0.00113785,0.0033639,0.00576567
0.00116427,0.00344292,0.00590207
0.0011914,0.00352401,0.00604196
0.00121924,0.00360722,0.00618542
0.00124782,0.00369258,0.00633252
0.00127715,0.00378013,0.00648332
0.00130725,0.00386994,0.00663788
0.00133812,0.00396202,0.00679626
0.00136979,0.00405644,0.00695854
0.00140228,0.00415322,0.00712477
0.00143559,0.00425241,0.00729502
0.00146974,0.00435406,0.00746933
0.00150476,0.00445819,0.00764777
0.00154065,0.00456485,0.00783039
0.00157742,0.00467408,0.00801723
0.0016151,0.00478591,0.00820835
0.0016537,0.00490037,0.00840378
0.00169322,0.00501751,0.00860358
0.0017337,0.00513734,0.00880776
0.00177512,0.0052599,0.00901638
0.00181752,0.00538522,0.00922944
0.0018609,0.00551332,0.00944698
0.00190527,0.00564422,0.009669
0.00195064,0.00577794,0.00989552
0.00199702,0.0059145,0.0101265
0.00204442,0.0060539,0.0103621
0.00209285,0.00619617,0.0106021
0.00214231,0.00634129,0.0108466
0.00219281,0.00648928,0.0110955
0.00224435,0.00664012,0.0113488
0.00229693,0.00679382,0.0116065
0.00235055,0.00695036,0.0118686
0.00240523,0.00710972,0.0121348
0.00246094,0.00727187,0.0124053
0.00251769,0.0074368,0.0126799
0.00257548,0.00760445,0.0129584
0.00263429,0.0077748,0.0132409
0.00269411,0.0079478,0.0135271
0.00275495,0.00812339,0.013817
0.00281677,0.00830151,0.0141104
0.00287956,0.00848209,0.0144072
0.00294332,0.00866506,0.0147071
0.00300801,0.00885034,0.0150101
0.00307361,0.00903782,0.0153159
0.0031401,0.00922743,0.0156243
0.00320746,0.00941905,0.0159351
0.00327563,0.00961256,0.0162481
0.00334461,0.00980784,0.016563
0.00341434,0.0100048,0.0168795
0.00348479,0.0102032,0.0171975
0.00355592,0.010403,0.0175165
0.00362767,0.010604,0.0178363
0.00370001,0.010806,0.0181566
0.00377289,0.0110089,0.0184771
0.00384624,0.0112124,0.0187974
0.00392001,0.0114165,0.0191171
0.00399414,0.0116209,0.019436
0.00406857,0.0118253,0.0197536
0.00414324,0.0120297,0.0200697
0.00421806,0.0122337,0.0203837
0.00429299,0.0124372,0.0206953
0.00436793,0.0126399,0.0210041
0.00444282,0.0128416,0.0213097
0.00451758,0.013042,0.0216117
0.00459212,0.0132409,0.0219096
0.00466637,0.0134381,0.0222032
0.00474024,0.0136333,0.0224919
0.00481365,0.0138262,0.0227753
0.0048865,0.0140167,0.023053
0.00495872,0.0142044,0.0233247
0.0050302,0.014389,0.0235899
0.00510087,0.0145704,0.0238482
0.00517063,0.0147483,0.0240992
0.00523939,0.0149225,0.0243426
0.00530706,0.0150926,0.024578
0.00537356,0.0152584,0.024805
0.00543878,0.0154197,0.0250233
0.00550264,0.0155763,0.0252325
0.00556505,0.0157279,0.0254323
0.00562593,0.0158744,0.0256225
0.0056852,0.0160154,0.0258027
0.00574276,0.0161509,0.0259727
0.00579854,0.0162805,0.0261322
0.00585246,0.0164041,0.0262811
0.00590445,0.0165216,0.026419
0.00595443,0.0166328,0.0265459
0.00600233,0.0167375,0.0266616
0.00604809,0.0168355,0.0267659
0.00609165,0.0169268,0.0268588
0.00613295,0.0170113,0.0269401
0.00617193,0.0170888,0.0270099
0.00620855,0.0171593,0.0270679
0.00624275,0.0172226,0.0271143
0.00627451,0.0172788,0.0271491
0.00630378,0.0173277,0.0271722
0.00633053,0.0173694,0.0271838
0.00635474,0.0174039,0.0271839
0.00637638,0.017431,0.0271726
0.00639544,0.017451,0.02715
0.0064119,0.0174637,0.0271163
0.00642577,0.0174692,0.0270717
0.00643703,0.0174676,0.0270163
0.00644569,0.0174589,0.0269503
0.00645176,0.0174432,0.0268739
0.00645525,0.0174207,0.0267875
0.00645618,0.0173914,0.0266911
0.00645457,0.0173553,0.0265852
0.00645044,0.0173128,0.0264699
0.00644383,0.0172638,0.0263455
0.00643477,0.0172086,0.0262124
0.00642329,0.0171472,0.0260709
0.00640945,0.0170799,0.0259212
0.00639328,0.0170068,0.0257637
0.00637483,0.016928,0.0255987
0.00635416,0.0168439,0.0254266
0.00633131,0.0167544,0.0252476
0.00630636,0.01666,0.0250622
0.00627935,0.0165606,0.0248706
0.00625035,0.0164567,0.0246733
0.00621942,0.0163482,0.0244704
0.00618662,0.0162355,0.0242625
0.00615204,0.0161187,0.0240497
0.00611572,0.0159981,0.0238325
0.00607775,0.0158738,0.0236112
0.00603819,0.0157461,0.0233861
0.00599712,0.0156152,0.0231575
0.00595461,0.0154813,0.0229258
0.00591072,0.0153445,0.0226912
0.00586553,0.0152051,0.0224541
0.00581912,0.0150633,0.0222147
0.00577155,0.0149193,0.0219733
0.0057229,0.0147732,0.0217303
0.00567324,0.0146253,0.0214858
0.00562264,0.0144757,0.0212402
0.00557116,0.0143246,0.0209937
0.00551888,0.0141723,0.0207465
0.00546586,0.0140188,0.0204989
0.00541217,0.0138643,0.0202512
0.00535788,0.0137091,0.0200034
0.00530305,0.0135532,0.0197559
0.00524774,0.0133968,0.0195089
0.00519201,0.0132401,0.0192624
0.00513592,0.0130831,0.0190168
0.00507953,0.0129261,0.0187722
0.00502289,0.0127692,0.0185287
0.00496606,0.0126125,0.0182865
0.00490909,0.012456,0.0180458
0.00485203,0.0123,0.0178066
0.00479493,0.0121446,0.0175692
0.00473783,0.0119897,0.0173336
0.00468079,0.0118357,0.0171
0.00462384,0.0116824,0.0168684
0.00456702,0.0115301,0.016639
0.00451038,0.0113787,0.0164118
0.00445395,0.0112285,0.016187
0.00439776,0.0110794,0.0159645
0.00434186,0.0109315,0.0157446
0.00428628,0.010785,0.0155272
0.00423103,0.0106398,0.0153123
0.00417616,0.010496,0.0151002
0.00412169,0.0103536,0.0148907
0.00406764,0.0102128,0.014684
0.00401405,0.0100735,0.0144801
0.00396092,0.00993577,0.014279
0.00390829,0.0097997,0.0140807
0.00385617,0.00966528,0.0138853
0.00380457,0.00953256,0.0136928
0.00375353,0.00940155,0.0135031
0.00370304,0.00927228,0.0133164
0.00365313,0.00914477,0.0131326
0.00360381,0.00901903,0.0129516
0.00355509,0.00889509,0.0127737
0.00350697,0.00877295,0.0125986
0.00345948,0.00865262,0.0124264
0.00341261,0.00853412,0.0122571
0.00336637,0.00841744,0.0120908
0.00332078,0.00830258,0.0119273
0.00327583,0.00818956,0.0117666
0.00323152,0.00807837,0.0116089
0.00318788,0.007969,0.0114539
0.00314488,0.00786146,0.0113017
0.00310255,0.00775574,0.0111524
0.00306087,0.00765182,0.0110058
0.00301985,0.00754971,0.0108619
0.00297949,0.00744939,0.0107208
0.00293979,0.00735085,0.0105823
0.00290074,0.00725408,0.0104465
0.00286235,0.00715907,0.0103134
0.00282462,0.0070658,0.0101828
0.00278753,0.00697427,0.0100548
0.00275109,0.00688444,0.00992937
0.00271529,0.00679632,0.00980644
